PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM08
4-character ID, P467
Station name, AlabamaHilCS2006
Begin Date, 2006-03-17
End Date, 2018-09-15
Release Date, 2018-11-17
Source file, P467.nmt.nam08.pos
Offset from source file, 31.14 mm North, -29.12 mm East, -4.87 mm Vertical
Reference position, 36.5702022947 North Latitude, -118.0906232152 East Longitude, 1380.13029 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2006-10-08,3.48, -2.19, -11.13, 3.04, 2.95, 16.35, repro,
2006-10-09,3.58, -3.44, -4.93, 2.7, 2.73, 14.7, repro,
2006-10-10,3.40, -2.49, -4.00, 2.75, 2.76, 15.86, repro,
2006-10-11,3.38, -4.01, -5.70, 3.07, 3.05, 18.74, repro,
2006-10-12,4.75, -3.51, 6.10, 2.57, 2.62, 15.29, repro,
2006-10-13,2.59, -4.20, -4.24, 3.58, 3.57, 22.91, repro,
2006-10-14,4.91, -1.71, 6.17, 2.96, 3.01, 16.7, repro,
2006-10-15,3.02, -1.90, 4.85, 3.04, 3.06, 18.4, repro,
2006-10-16,5.29, -2.05, -11.98, 3.11, 3.16, 18.86, repro,
2006-10-17,4.18, -1.99, 7.14, 3.02, 3.04, 17.14, repro,
2006-10-18,3.41, -3.58, -4.71, 2.52, 2.6, 14.4, repro,
2006-10-19,2.59, -3.11, -8.72, 2.83, 2.9, 16.74, repro,
2006-10-20,3.37, -3.97, -4.23, 2.78, 2.85, 14.98, repro,
2006-10-21,3.90, -1.80, -2.77, 2.55, 2.67, 14.79, repro,
2006-10-22,3.53, -3.56, -3.49, 2.62, 2.76, 15.23, repro,
2006-10-23,3.96, -5.03, -8.66, 2.45, 2.51, 14.02, repro,
2006-10-24,3.46, -3.31, 2.24, 2.75, 2.86, 15.71, repro,
2006-10-25,3.81, -5.20, 0.06, 2.58, 2.62, 15.29, repro,
2006-10-26,2.90, -3.16, 2.47, 2.63, 2.64, 14.92, repro,
2006-10-27,3.97, -3.42, -6.62, 2.71, 2.85, 15.89, repro,
2006-10-28,3.07, -4.33, 1.51, 2.37, 2.42, 13.18, repro,
2006-10-29,4.61, -4.77, -1.89, 2.68, 2.73, 15.05, repro,
2006-10-30,3.55, -3.28, -0.18, 2.62, 2.7, 15.14, repro,
2006-10-31,2.84, -3.33, 2.75, 2.7, 2.75, 15.58, repro,
2006-11-01,3.56, -4.02, -11.39, 2.62, 2.72, 15.26, repro,
2006-11-02,3.95, -3.99, -0.91, 2.71, 2.74, 15.45, repro,
2006-11-03,3.51, -4.64, 0.04, 2.54, 2.58, 14.34, repro,
2006-11-04,5.65, -3.90, -2.80, 2.7, 2.76, 15.31, repro,
2006-11-05,3.32, -4.13, -2.11, 2.62, 2.63, 14.91, repro,
2006-11-06,4.79, -3.32, -11.18, 2.74, 2.77, 15.64, repro,
2006-11-07,3.53, -3.45, 0.45, 2.64, 2.65, 14.23, repro,
2006-11-08,2.74, -1.88, 8.50, 3, 3.06, 17.23, repro,
2006-11-09,3.06, -1.64, 9.93, 2.96, 2.99, 16.45, repro,
2006-11-10,4.69, -4.07, -6.19, 2.81, 2.98, 15.84, repro,
2006-11-11,4.54, 1.13, 18.04, 3.04, 3.07, 16.99, repro,
2006-11-12,4.07, -3.47, 8.32, 2.53, 2.59, 14.36, repro,
2006-11-13,3.63, 2.51, 9.85, 3.18, 3.26, 19.15, repro,
2006-11-14,9.09, 4.47, -4.38, 3.67, 3.69, 22.58, repro,
2006-11-15,4.37, -3.91, -5.53, 2.43, 2.53, 13.69, repro,
2006-11-16,6.71, -1.45, 15.20, 2.66, 2.73, 14.36, repro,
2006-11-17,2.93, -3.49, 5.59, 2.78, 2.89, 15.2, repro,
2006-11-18,4.25, -3.76, -6.06, 2.84, 2.96, 15.76, repro,
2006-11-19,4.32, -3.85, 0.77, 2.89, 2.94, 17.06, repro,
2006-11-20,4.75, -1.42, 4.84, 2.73, 2.77, 15.83, repro,
